"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
01,"Atlantic",0570,"Brigantine City",630,"'10-310","Withdrawal from Maintenance Reserve",0.00,0.00,250000.00
01,"Atlantic",0570,"Brigantine City",710,"'","Adjustment for Prior Year Encumbrances",0.00,3873.00,0.00
01,"Atlantic",0570,"Brigantine City",715,"'","Actual Revenues (Over)/Under Expenditures",491168.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",720,"'","Total Operating Budget",18062018.00,18330053.00,18036570.00
01,"Atlantic",0570,"Brigantine City",737,"'20-1760","Student Activity Fund Revenue",22470.00,10000.00,10000.00
01,"Atlantic",0570,"Brigantine City",740,"'20-1XXX","Other Revenue from Local Sources",4300.00,750.00,0.00
01,"Atlantic",0570,"Brigantine City",745,"'20-1XXX","Total Revenues from Local Sources",26770.00,10750.00,10000.00
01,"Atlantic",0570,"Brigantine City",760,"'20-3218","Preschool Education Aid",942876.00,1058050.00,1095850.00
01,"Atlantic",0570,"Brigantine City",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",9247.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",770,"'","Total Revenues from State Sources",952123.00,1058050.00,1095850.00
01,"Atlantic",0570,"Brigantine City",775,"'20-4411-4416","Title I",231166.00,200206.00,160165.00
01,"Atlantic",0570,"Brigantine City",780,"'20-4451-4455","Title II",22621.00,17251.00,13801.00
01,"Atlantic",0570,"Brigantine City",790,"'20-4471-4474","Title IV",21873.00,15687.00,12550.00
01,"Atlantic",0570,"Brigantine City",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",199569.00,195532.00,156425.00
01,"Atlantic",0570,"Brigantine City",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",35000.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",9439.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",38012.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",42000.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",814,"'20-4540","Arp-ESSER",499690.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",829,"'20-4546","Arp Homeless Children and Youth II Grant",7455.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",830,"'","Total Revenues from Federal Sources",1106825.00,428676.00,342941.00
01,"Atlantic",0570,"Brigantine City",835,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",41510.00,0.00,40682.00
01,"Atlantic",0570,"Brigantine City",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",57144.00,75575.00,78275.00
01,"Atlantic",0570,"Brigantine City",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",2169.00,0.00,0.00
01,"Atlantic",0570,"Brigantine City",840,"'","Total Grants and Entitlements",2186541.00,1573051.00,1567748.00
01,"Atlantic",0570,"Brigantine City",1000,"'","Total Revenues/Sources",20248559.00,19903104.00,19604318.00
01,"Atlantic",0570,"Brigantine City",1001,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",41510.00,0.00,40682.00
01,"Atlantic",0570,"Brigantine City",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",57144.00,75575.00,78275.00
01,"Atlantic",0570,"Brigantine City",1010,"'","Total Revenues/Sources Net of Transfers",20149905.00,19827529.00,19485361.00
01,"Atlantic",0590,"Buena Regional",100,"'10-1210","Local Tax Levy-Base Budget",14653721.00,14946796.00,15245732.00
01,"Atlantic",0590,"Buena Regional",114,"'10-121x","Total Tax Levy",14653721.00,14946796.00,15245732.00
01,"Atlantic",0590,"Buena Regional",190,"'10-1300","Total Tuition",1584475.00,1623267.00,1484159.00
01,"Atlantic",0590,"Buena Regional",250,"'10-1420-1440","Transportation Fees from Other Local Education Authorities",49994.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",372577.00,297817.00,250000.00
01,"Atlantic",0590,"Buena Regional",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",0.00,1500.00,1500.00
01,"Atlantic",0590,"Buena Regional",370,"'","Total Revenues from Local Sources",16660767.00,16869380.00,16981391.00
01,"Atlantic",0590,"Buena Regional",420,"'10-3121","Categorical Transportation Aid",175973.00,914277.00,1101859.00
01,"Atlantic",0590,"Buena Regional",430,"'10-3131","Extraordinary Aid",427022.00,337788.00,300000.00
01,"Atlantic",0590,"Buena Regional",440,"'10-3132","Categorical Special Education Aid",1134901.00,1610946.00,1924538.00
01,"Atlantic",0590,"Buena Regional",460,"'10-3176","Equalization Aid",15738988.00,15738988.00,14751470.00
01,"Atlantic",0590,"Buena Regional",470,"'10-3177","Categorical Security Aid",556813.00,605588.00,525839.00
01,"Atlantic",0590,"Buena Regional",500,"'10-3XXX","Other State Aids",384671.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",520,"'","Total Revenues from State Sources",18418368.00,19207587.00,18603706.00
01,"Atlantic",0590,"Buena Regional",540,"'10-4200","Medicaid Reimbursement",108835.00,91317.00,14969.00
01,"Atlantic",0590,"Buena Regional",570,"'","Total Revenues from Federal Sources",108835.00,91317.00,14969.00
01,"Atlantic",0590,"Buena Regional",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,1089729.00,1583960.00
01,"Atlantic",0590,"Buena Regional",710,"'","Adjustment for Prior Year Encumbrances",0.00,507838.00,0.00
01,"Atlantic",0590,"Buena Regional",715,"'","Actual Revenues (Over)/Under Expenditures",1821076.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",720,"'","Total Operating Budget",37009046.00,37765851.00,37184026.00
01,"Atlantic",0590,"Buena Regional",737,"'20-1760","Student Activity Fund Revenue",294657.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",738,"'20-1770","Scholarship Fund Revenue",250181.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",740,"'20-1XXX","Other Revenue from Local Sources",14815.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",745,"'20-1XXX","Total Revenues from Local Sources",559653.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",0.00,475963.00,187413.00
01,"Atlantic",0590,"Buena Regional",760,"'20-3218","Preschool Education Aid",1963891.00,2453415.00,2443451.00
01,"Atlantic",0590,"Buena Regional",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",38171.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",765,"'20-32XX","Other Restricted Entitlements",583001.00,578508.00,434254.00
01,"Atlantic",0590,"Buena Regional",770,"'","Total Revenues from State Sources",2585063.00,3507886.00,3065118.00
01,"Atlantic",0590,"Buena Regional",775,"'20-4411-4416","Title I",548181.00,499672.00,453499.00
01,"Atlantic",0590,"Buena Regional",780,"'20-4451-4455","Title II",92806.00,81069.00,30737.00
01,"Atlantic",0590,"Buena Regional",785,"'20-4491-4494","Title III",5370.00,9598.00,11098.00
01,"Atlantic",0590,"Buena Regional",790,"'20-4471-4474","Title IV",67276.00,62553.00,28062.00
01,"Atlantic",0590,"Buena Regional",803,"'20-4409","Arp-Idea Preschool",7397.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",804,"'20-4419","Arp-Idea Basic",16441.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",780148.00,739205.00,500000.00
01,"Atlantic",0590,"Buena Regional",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",2899.00,133090.00,0.00
01,"Atlantic",0590,"Buena Regional",807,"'20-4542","Arp ESSER Subgrant-Evidence-Based Summer Learning and Enrichment Activities Grant",178.00,34000.00,0.00
01,"Atlantic",0590,"Buena Regional",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",0.00,34000.00,0.00
01,"Atlantic",0590,"Buena Regional",809,"'20-4544","Arp ESSER Subgrant-New Jersey Tiered System of Supports (Njtss) Mental Health Support Staffing Gra",28800.00,75226.00,0.00
01,"Atlantic",0590,"Buena Regional",814,"'20-4540","Arp-ESSER",307127.00,4249893.00,0.00
01,"Atlantic",0590,"Buena Regional",823,"'20-4534","CRRSA Act-ESSER II",909051.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",19536.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",825,"'20-4XXX","Other",491166.00,424093.00,443536.00
01,"Atlantic",0590,"Buena Regional",826,"'20-4536","CRRSA Act-Mental Health Grant",36068.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",830,"'","Total Revenues from Federal Sources",3312444.00,6342399.00,1466932.00
01,"Atlantic",0590,"Buena Regional",837,"'","Actual Revenues (Over)/Under Expenditures-Student Activity Fund",10233.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-116831.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",840,"'","Total Grants and Entitlements",6350562.00,9850285.00,4532050.00
01,"Atlantic",0590,"Buena Regional",860,"'40-1210","Local Tax Levy",1504527.00,1869353.00,1874558.00
01,"Atlantic",0590,"Buena Regional",885,"'","Total Revenues from Local Sources",1504527.00,1869353.00,1874558.00
01,"Atlantic",0590,"Buena Regional",890,"'40-3160","Debt Service Aid Type II",638910.00,639795.00,665392.00
01,"Atlantic",0590,"Buena Regional",892,"'40-303","Budgeted Fund Balance",0.00,2.00,0.00
01,"Atlantic",0590,"Buena Regional",895,"'","Total Local Repayment of Debt",2143437.00,2509150.00,2539950.00
01,"Atlantic",0590,"Buena Regional",930,"'","Actual Revenues (Over)/Under Expenditures",365113.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",935,"'","Total Repayment of Debt",2508550.00,2509150.00,2539950.00
01,"Atlantic",0590,"Buena Regional",1000,"'","Total Revenues/Sources",45868158.00,50125286.00,44256026.00
01,"Atlantic",0590,"Buena Regional",1010,"'","Total Revenues/Sources Net of Transfers",45868158.00,50125286.00,44256026.00
01,"Atlantic",0960,"Corbin City",100,"'10-1210","Local Tax Levy-Base Budget",578780.00,590356.00,602163.00
01,"Atlantic",0960,"Corbin City",114,"'10-121x","Total Tax Levy",578780.00,590356.00,602163.00
01,"Atlantic",0960,"Corbin City",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",798.00,1000.00,1000.00
01,"Atlantic",0960,"Corbin City",320,"'10-1XXX","Interest Earned On Current Expense Emergency Reserve",0.00,200.00,200.00
01,"Atlantic",0960,"Corbin City",370,"'","Total Revenues from Local Sources",579578.00,591556.00,603363.00
01,"Atlantic",0960,"Corbin City",420,"'10-3121","Categorical Transportation Aid",71890.00,71890.00,49635.00
01,"Atlantic",0960,"Corbin City",440,"'10-3132","Categorical Special Education Aid",56035.00,56035.00,77516.00
01,"Atlantic",0960,"Corbin City",460,"'10-3176","Equalization Aid",353846.00,283908.00,303456.00
01,"Atlantic",0960,"Corbin City",470,"'10-3177","Categorical Security Aid",11067.00,11067.00,17668.00
01,"Atlantic",0960,"Corbin City",500,"'10-3XXX","Other State Aids",4550.00,31472.00,0.00
01,"Atlantic",0960,"Corbin City",520,"'","Total Revenues from State Sources",497388.00,454372.00,448275.00
01,"Atlantic",0960,"Corbin City",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,42092.00,52530.00
01,"Atlantic",0960,"Corbin City",640,"'10-311","Withdrawal from Tuition Reserve for Tuition Adjustments",0.00,85850.00,75000.00
01,"Atlantic",0960,"Corbin City",660,"'10-312","Withdrawal from Current Expense Emergency Reserve",0.00,200.00,200.00
01,"Atlantic",0960,"Corbin City",715,"'","Actual Revenues (Over)/Under Expenditures",155766.00,0.00,0.00
01,"Atlantic",0960,"Corbin City",720,"'","Total Operating Budget",1232732.00,1174070.00,1179368.00
01,"Atlantic",0960,"Corbin City",1000,"'","Total Revenues/Sources",1232732.00,1174070.00,1179368.00
01,"Atlantic",0960,"Corbin City",1010,"'","Total Revenues/Sources Net of Transfers",1232732.00,1174070.00,1179368.00
01,"Atlantic",1300,"Egg Harbor City",100,"'10-1210","Local Tax Levy-Base Budget",2886917.00,2886917.00,2886917.00
01,"Atlantic",1300,"Egg Harbor City",114,"'10-121x","Total Tax Levy",2886917.00,2886917.00,2886917.00
01,"Atlantic",1300,"Egg Harbor City",190,"'10-1300","Total Tuition",196257.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",300,"'10-1XXX","Unrestricted Miscellaneous Revenues",51239.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",340,"'10-1XXX","Interest Earned on Capital Reserve Funds",570.00,30000.00,60000.00
01,"Atlantic",1300,"Egg Harbor City",370,"'","Total Revenues from Local Sources",3134983.00,2916917.00,2946917.00
01,"Atlantic",1300,"Egg Harbor City",420,"'10-3121","Categorical Transportation Aid",123396.00,123396.00,80551.00
01,"Atlantic",1300,"Egg Harbor City",430,"'10-3131","Extraordinary Aid",51655.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",440,"'10-3132","Categorical Special Education Aid",267087.00,614703.00,834224.00
01,"Atlantic",1300,"Egg Harbor City",460,"'10-3176","Equalization Aid",8113063.00,8656237.00,9070233.00
01,"Atlantic",1300,"Egg Harbor City",470,"'10-3177","Categorical Security Aid",224238.00,234929.00,222013.00
01,"Atlantic",1300,"Egg Harbor City",500,"'10-3XXX","Other State Aids",10010.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",520,"'","Total Revenues from State Sources",8789449.00,9629265.00,10207021.00
01,"Atlantic",1300,"Egg Harbor City",540,"'10-4200","Medicaid Reimbursement",0.00,31149.00,4687.00
01,"Atlantic",1300,"Egg Harbor City",541,"'10-4210","Ffcra/SEMI and ARRA/SEMI Revenue",37076.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",570,"'","Total Revenues from Federal Sources",37076.00,31149.00,4687.00
01,"Atlantic",1300,"Egg Harbor City",580,"'10-303","Budgeted Fund Balance-Operating Budget",0.00,1012053.00,1672530.00
01,"Atlantic",1300,"Egg Harbor City",600,"'10-307","Withdrawal from Capital Reserve for Local Share",0.00,0.00,550000.00
01,"Atlantic",1300,"Egg Harbor City",710,"'","Adjustment for Prior Year Encumbrances",0.00,11100.00,0.00
01,"Atlantic",1300,"Egg Harbor City",715,"'","Actual Revenues (Over)/Under Expenditures",-1591945.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",720,"'","Total Operating Budget",10369563.00,13600484.00,15381155.00
01,"Atlantic",1300,"Egg Harbor City",737,"'20-1760","Student Activity Fund Revenue",0.00,1000.00,1500.00
01,"Atlantic",1300,"Egg Harbor City",738,"'20-1770","Scholarship Fund Revenue",106.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",740,"'20-1XXX","Other Revenue from Local Sources",3985.00,7729.00,4440.00
01,"Atlantic",1300,"Egg Harbor City",745,"'20-1XXX","Total Revenues from Local Sources",4091.00,8729.00,5940.00
01,"Atlantic",1300,"Egg Harbor City",755,"'20-3218","Preschool Education Aid-Prior Year Carryover",0.00,0.00,78978.00
01,"Atlantic",1300,"Egg Harbor City",760,"'20-3218","Preschool Education Aid",1048981.00,1027820.00,1029140.00
01,"Atlantic",1300,"Egg Harbor City",761,"'20-3257","Sda Emergent Needs and Capital Maintenance In School Districts",13392.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",768,"'20-3700","State Grants Through Intermediate Sources",0.00,72000.00,0.00
01,"Atlantic",1300,"Egg Harbor City",770,"'","Total Revenues from State Sources",1062373.00,1099820.00,1108118.00
01,"Atlantic",1300,"Egg Harbor City",775,"'20-4411-4416","Title I",307868.00,453962.00,226981.00
01,"Atlantic",1300,"Egg Harbor City",780,"'20-4451-4455","Title II",28195.00,25394.00,12697.00
01,"Atlantic",1300,"Egg Harbor City",790,"'20-4471-4474","Title IV",0.00,421930.00,410965.00
01,"Atlantic",1300,"Egg Harbor City",805,"'20-4420-4429","I.D.E.A. Part B (Handicapped)",208412.00,203257.00,101629.00
01,"Atlantic",1300,"Egg Harbor City",806,"'20-4541","Arp ESSER Subgrant-Accelerated Learning Coaching and Educator Support Grant",20383.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",808,"'20-4543","Arp ESSER Subgrant-Evidence-Based Comprehensive Beyond the School Day Activities Grant",19378.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",814,"'20-4540","Arp-ESSER",347734.00,63693.00,0.00
01,"Atlantic",1300,"Egg Harbor City",823,"'20-4534","CRRSA Act-ESSER II",37678.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",824,"'20-4535","CRRSA Act-Learning Acceleration Grant",15167.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",825,"'20-4XXX","Other",897951.00,817789.00,0.00
01,"Atlantic",1300,"Egg Harbor City",829,"'20-4546","Arp Homeless Children and Youth II Grant",690.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",830,"'","Total Revenues from Federal Sources",1883456.00,1986025.00,752272.00
01,"Atlantic",1300,"Egg Harbor City",836,"'20-5200","Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenindergartenindergar",114288.00,105805.00,125240.00
01,"Atlantic",1300,"Egg Harbor City",838,"'","Actual Revenues (Over)/Under Expenditures-Scholarship Fund",-56.00,300.00,246.00
01,"Atlantic",1300,"Egg Harbor City",840,"'","Total Grants and Entitlements",3064152.00,3200679.00,1991816.00
01,"Atlantic",1300,"Egg Harbor City",860,"'40-1210","Local Tax Levy",602330.00,604166.00,610532.00
01,"Atlantic",1300,"Egg Harbor City",870,"'40-1XXX","Other Miscellaneous",33.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",875,"'40-1XXX","Miscellaneous",33.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",885,"'","Total Revenues from Local Sources",602363.00,604166.00,610532.00
01,"Atlantic",1300,"Egg Harbor City",892,"'40-303","Budgeted Fund Balance",0.00,166.00,0.00
01,"Atlantic",1300,"Egg Harbor City",895,"'","Total Local Repayment of Debt",602363.00,604332.00,610532.00
01,"Atlantic",1300,"Egg Harbor City",930,"'","Actual Revenues (Over)/Under Expenditures",71.00,0.00,0.00
01,"Atlantic",1300,"Egg Harbor City",935,"'","Total Repayment of Debt",602434.00,604332.00,610532.00
01,"Atlantic",1300,"Egg Harbor City",1000,"'","Total Revenues/Sources",14036149.00,17405495.00,17983503.00
01,"Atlantic",1300,"Egg Harbor City",1002,"'20-5200","Deduct Transfer-Transfers from Operating Budget-Pre-Kindergartenindergartenindergartenindergartenind",114288.00,105805.00,125240.00
01,"Atlantic",1300,"Egg Harbor City",1010,"'","Total Revenues/Sources Net of Transfers",13921861.00,17299690.00,17858263.00
