"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
01,"Atlantic",3480,"Mullica Twp","Total Equipment Costs",216,99,0,0,278
01,"Atlantic",3480,"Mullica Twp","Legal Costs",79,106,90,88,80
01,"Atlantic",3480,"Mullica Twp","Employee Benefits as a percentage of salaries","28.95%","29.39%","30.59%","28.81%","33.30%"
01,"Atlantic",3720,"Northfield City","Total Budgetary Comparative Per Pupil Cost",17425,19514,19835,19853,20241
01,"Atlantic",3720,"Northfield City","Total Classroom Instruction",12023,13406,13386,12600,12450
01,"Atlantic",3720,"Northfield City","Classroom-Salaries and Benefits",11540,12621,12836,11994,11985
01,"Atlantic",3720,"Northfield City","Classroom-General Supplies and Textbooks",324,373,354,377,353
01,"Atlantic",3720,"Northfield City","Classroom-Purchased Services",159,413,196,230,112
01,"Atlantic",3720,"Northfield City","Total Support Services",1930,2182,2515,3137,3586
01,"Atlantic",3720,"Northfield City","Support Services-Salaries and Benefits",1619,1849,2198,2703,3395
01,"Atlantic",3720,"Northfield City","Total Administrative Costs",1849,2070,1981,2131,2103
01,"Atlantic",3720,"Northfield City","Administration Salaries and Benefits",1530,1695,1709,1745,1718
01,"Atlantic",3720,"Northfield City","Total Operations and Maintenance of Plant",1480,1711,1765,1799,1913
01,"Atlantic",3720,"Northfield City","Operations and Maintenance-Salaries and Benefits",694,757,791,777,839
01,"Atlantic",3720,"Northfield City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",3720,"Northfield City","Total Extracurricular Costs",143,146,189,186,190
01,"Atlantic",3720,"Northfield City","Total Equipment Costs",300,153,50,64,0
01,"Atlantic",3720,"Northfield City","Legal Costs",37,58,47,72,83
01,"Atlantic",3720,"Northfield City","Employee Benefits as a percentage of salaries","28.07%","29.17%","31.07%","29.43%","33.44%"
01,"Atlantic",4180,"Pleasantville City","Total Budgetary Comparative Per Pupil Cost",19187,20360,24949,24307,26098
01,"Atlantic",4180,"Pleasantville City","Total Classroom Instruction",10869,11285,14124,13649,14404
01,"Atlantic",4180,"Pleasantville City","Classroom-Salaries and Benefits",10376,10608,12866,12690,13347
01,"Atlantic",4180,"Pleasantville City","Classroom-General Supplies and Textbooks",268,212,503,435,504
01,"Atlantic",4180,"Pleasantville City","Classroom-Purchased Services",225,465,755,525,552
01,"Atlantic",4180,"Pleasantville City","Total Support Services",3283,3554,4577,4369,4623
01,"Atlantic",4180,"Pleasantville City","Support Services-Salaries and Benefits",2982,3203,3865,3660,3612
01,"Atlantic",4180,"Pleasantville City","Total Administrative Costs",1943,1892,1987,2031,2026
01,"Atlantic",4180,"Pleasantville City","Administration Salaries and Benefits",1427,1442,1555,1459,1661
01,"Atlantic",4180,"Pleasantville City","Total Operations and Maintenance of Plant",2701,3108,3614,3663,4369
01,"Atlantic",4180,"Pleasantville City","Operations and Maintenance-Salaries and Benefits",1380,1688,1906,1820,2103
01,"Atlantic",4180,"Pleasantville City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",4180,"Pleasantville City","Total Extracurricular Costs",299,385,504,477,505
01,"Atlantic",4180,"Pleasantville City","Total Equipment Costs",361,235,242,219,618
01,"Atlantic",4180,"Pleasantville City","Legal Costs",184,115,88,104,69
01,"Atlantic",4180,"Pleasantville City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",51,183,194,189,189
01,"Atlantic",4180,"Pleasantville City","Employee Benefits as a percentage of salaries","32.62%","34.54%","34.59%","32.25%","36.89%"
01,"Atlantic",4240,"Port Republic City","Total Budgetary Comparative Per Pupil Cost",18551,19078,19219,20367,22822
01,"Atlantic",4240,"Port Republic City","Total Classroom Instruction",10616,10874,11204,12022,14609
01,"Atlantic",4240,"Port Republic City","Classroom-Salaries and Benefits",10388,10435,10628,11472,11743
01,"Atlantic",4240,"Port Republic City","Classroom-General Supplies and Textbooks",164,271,386,399,2674
01,"Atlantic",4240,"Port Republic City","Classroom-Purchased Services",64,167,190,151,192
01,"Atlantic",4240,"Port Republic City","Total Support Services",3655,4004,3964,4032,3860
01,"Atlantic",4240,"Port Republic City","Support Services-Salaries and Benefits",2885,3247,3261,3245,3011
01,"Atlantic",4240,"Port Republic City","Total Administrative Costs",2246,2102,1926,2222,2191
01,"Atlantic",4240,"Port Republic City","Administration Salaries and Benefits",1569,1632,1402,1656,1363
01,"Atlantic",4240,"Port Republic City","Total Operations and Maintenance of Plant",2034,2087,2062,2024,2096
01,"Atlantic",4240,"Port Republic City","Operations and Maintenance-Salaries and Benefits",945,914,733,888,852
01,"Atlantic",4240,"Port Republic City","Board Contribution to Food Services",0,11,17,18,18
01,"Atlantic",4240,"Port Republic City","Total Extracurricular Costs",0,0,47,48,48
01,"Atlantic",4240,"Port Republic City","Total Equipment Costs",0,0,0,0,526
01,"Atlantic",4240,"Port Republic City","Legal Costs",162,96,165,81,88
01,"Atlantic",4240,"Port Republic City","Employee Benefits as a percentage of salaries","24.66%","31.24%","37.73%","36.69%","41.29%"
01,"Atlantic",4800,"Somers Point City","Total Budgetary Comparative Per Pupil Cost",19204,20387,21482,23435,24732
01,"Atlantic",4800,"Somers Point City","Total Classroom Instruction",10749,11587,12037,12628,13841
01,"Atlantic",4800,"Somers Point City","Classroom-Salaries and Benefits",10111,11451,11220,11765,13201
01,"Atlantic",4800,"Somers Point City","Classroom-General Supplies and Textbooks",211,33,498,509,340
01,"Atlantic",4800,"Somers Point City","Classroom-Purchased Services",426,104,319,354,300
01,"Atlantic",4800,"Somers Point City","Total Support Services",4135,4081,4440,5141,5194
01,"Atlantic",4800,"Somers Point City","Support Services-Salaries and Benefits",3404,3343,3627,4116,4190
01,"Atlantic",4800,"Somers Point City","Total Administrative Costs",2020,2120,1967,2300,2290
01,"Atlantic",4800,"Somers Point City","Administration Salaries and Benefits",1726,1748,1633,1825,1820
01,"Atlantic",4800,"Somers Point City","Total Operations and Maintenance of Plant",2127,2423,2823,3132,3171
01,"Atlantic",4800,"Somers Point City","Operations and Maintenance-Salaries and Benefits",1084,1178,1370,1495,1507
01,"Atlantic",4800,"Somers Point City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",4800,"Somers Point City","Total Extracurricular Costs",173,176,215,234,236
01,"Atlantic",4800,"Somers Point City","Total Equipment Costs",7,332,177,184,178
01,"Atlantic",4800,"Somers Point City","Legal Costs",114,59,55,61,63
01,"Atlantic",4800,"Somers Point City","Employee Benefits as a percentage of salaries","36.13%","34.17%","42.39%","40.74%","47.59%"
01,"Atlantic",5350,"Ventnor City","Total Budgetary Comparative Per Pupil Cost",27140,29480,34338,33828,32146
01,"Atlantic",5350,"Ventnor City","Total Classroom Instruction",16854,17591,20301,19652,18621
01,"Atlantic",5350,"Ventnor City","Classroom-Salaries and Benefits",16464,17196,19158,18542,17840
01,"Atlantic",5350,"Ventnor City","Classroom-General Supplies and Textbooks",382,377,918,891,635
01,"Atlantic",5350,"Ventnor City","Classroom-Purchased Services",8,18,224,220,146
01,"Atlantic",5350,"Ventnor City","Total Support Services",4182,4991,6557,6468,6156
01,"Atlantic",5350,"Ventnor City","Support Services-Salaries and Benefits",3141,3338,3895,3854,3753
01,"Atlantic",5350,"Ventnor City","Total Administrative Costs",2466,2532,2575,2616,2598
01,"Atlantic",5350,"Ventnor City","Administration Salaries and Benefits",1993,1977,2008,1958,1890
01,"Atlantic",5350,"Ventnor City","Total Operations and Maintenance of Plant",3477,4260,4677,4867,4558
01,"Atlantic",5350,"Ventnor City","Operations and Maintenance-Salaries and Benefits",773,1013,1040,1014,832
01,"Atlantic",5350,"Ventnor City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",5350,"Ventnor City","Total Extracurricular Costs",162,105,228,224,212
01,"Atlantic",5350,"Ventnor City","Total Equipment Costs",64,321,13,12,12
01,"Atlantic",5350,"Ventnor City","Legal Costs",97,189,106,130,129
01,"Atlantic",5350,"Ventnor City","Employee Benefits as a percentage of salaries","32.64%","32.77%","35.17%","38.54%","34.74%"
01,"Atlantic",5760,"Weymouth Twp","Total Budgetary Comparative Per Pupil Cost",17299,17229,18947,19286,19396
01,"Atlantic",5760,"Weymouth Twp","Total Classroom Instruction",9610,8865,9645,9985,10888
01,"Atlantic",5760,"Weymouth Twp","Classroom-Salaries and Benefits",9190,8536,9171,9483,10365
01,"Atlantic",5760,"Weymouth Twp","Classroom-General Supplies and Textbooks",241,163,288,234,337
01,"Atlantic",5760,"Weymouth Twp","Classroom-Purchased Services",179,166,185,268,186
01,"Atlantic",5760,"Weymouth Twp","Total Support Services",2853,2868,3998,3890,3876
01,"Atlantic",5760,"Weymouth Twp","Support Services-Salaries and Benefits",2282,2178,2794,2905,2954
01,"Atlantic",5760,"Weymouth Twp","Total Administrative Costs",2161,2697,2538,2603,2281
01,"Atlantic",5760,"Weymouth Twp","Administration Salaries and Benefits",1759,2245,2071,2081,1872
01,"Atlantic",5760,"Weymouth Twp","Total Operations and Maintenance of Plant",2605,2725,2635,2675,2051
01,"Atlantic",5760,"Weymouth Twp","Operations and Maintenance-Salaries and Benefits",1201,1126,913,924,652
01,"Atlantic",5760,"Weymouth Twp","Board Contribution to Food Services",0,0,39,39,0
01,"Atlantic",5760,"Weymouth Twp","Total Extracurricular Costs",0,0,0,0,168
01,"Atlantic",5760,"Weymouth Twp","Total Equipment Costs",0,0,0,0,0
01,"Atlantic",5760,"Weymouth Twp","Legal Costs",40,33,39,51,40
01,"Atlantic",5760,"Weymouth Twp","Employee Benefits as a percentage of salaries","30.78%","36.11%","35.88%","35.29%","37.97%"
03,"Bergen",0040,"Allendale Boro","Total Budgetary Comparative Per Pupil Cost",17114,18913,21046,22698,23023
03,"Bergen",0040,"Allendale Boro","Total Classroom Instruction",10057,10959,12087,13008,12275
03,"Bergen",0040,"Allendale Boro","Classroom-Salaries and Benefits",9310,10179,11142,11981,11075
03,"Bergen",0040,"Allendale Boro","Classroom-General Supplies and Textbooks",397,421,504,553,652
03,"Bergen",0040,"Allendale Boro","Classroom-Purchased Services",349,359,441,474,548
03,"Bergen",0040,"Allendale Boro","Total Support Services",3084,3211,3653,3932,4699
03,"Bergen",0040,"Allendale Boro","Support Services-Salaries and Benefits",2690,2771,2924,3144,3903
03,"Bergen",0040,"Allendale Boro","Total Administrative Costs",1970,2072,2325,2553,2584
03,"Bergen",0040,"Allendale Boro","Administration Salaries and Benefits",1716,1820,1962,2109,2180
03,"Bergen",0040,"Allendale Boro","Total Operations and Maintenance of Plant",1853,2500,2738,2944,3190
03,"Bergen",0040,"Allendale Boro","Operations and Maintenance-Salaries and Benefits",1109,1199,1383,1487,1670
03,"Bergen",0040,"Allendale Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",0040,"Allendale Boro","Total Extracurricular Costs",151,172,243,261,274
03,"Bergen",0040,"Allendale Boro","Total Equipment Costs",327,18,287,308,459
03,"Bergen",0040,"Allendale Boro","Legal Costs",31,35,46,49,49
03,"Bergen",0040,"Allendale Boro","Employee Benefits as a percentage of salaries","30.69%","32.28%","40.80%","40.80%","42.83%"
03,"Bergen",0080,"Alpine Boro","Total Budgetary Comparative Per Pupil Cost",30228,28857,32865,38239,35241
03,"Bergen",0080,"Alpine Boro","Total Classroom Instruction",15782,15278,16952,19963,17910
03,"Bergen",0080,"Alpine Boro","Classroom-Salaries and Benefits",14537,14070,15614,18499,16538
03,"Bergen",0080,"Alpine Boro","Classroom-General Supplies and Textbooks",426,344,379,399,390
03,"Bergen",0080,"Alpine Boro","Classroom-Purchased Services",820,864,958,1065,981
03,"Bergen",0080,"Alpine Boro","Total Support Services",8363,7822,8742,9973,9472
03,"Bergen",0080,"Alpine Boro","Support Services-Salaries and Benefits",7370,6763,7484,8456,8090
03,"Bergen",0080,"Alpine Boro","Total Administrative Costs",2207,2205,2544,2867,2870
03,"Bergen",0080,"Alpine Boro","Administration Salaries and Benefits",1783,1795,2029,2374,2471
03,"Bergen",0080,"Alpine Boro","Total Operations and Maintenance of Plant",3270,2998,3712,4395,4066
03,"Bergen",0080,"Alpine Boro","Operations and Maintenance-Salaries and Benefits",1334,1367,1312,1585,1556
03,"Bergen",0080,"Alpine Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",0080,"Alpine Boro","Total Extracurricular Costs",575,521,873,995,871
03,"Bergen",0080,"Alpine Boro","Total Equipment Costs",6,0,0,0,0
03,"Bergen",0080,"Alpine Boro","Legal Costs",26,64,105,107,68
03,"Bergen",0080,"Alpine Boro","Employee Benefits as a percentage of salaries","26.81%","29.76%","37.77%","36.91%","43.15%"
03,"Bergen",0285,"Bergen Co Special Service","Total Budgetary Comparative Per Pupil Cost",86445,91956,99981,100743,103100
03,"Bergen",0285,"Bergen Co Special Service","Total Classroom Instruction",47272,50146,54440,54655,55071
03,"Bergen",0285,"Bergen Co Special Service","Classroom-Salaries and Benefits",40816,43976,48245,48042,49245
03,"Bergen",0285,"Bergen Co Special Service","Classroom-General Supplies and Textbooks",1761,1351,1212,1644,1239
03,"Bergen",0285,"Bergen Co Special Service","Classroom-Purchased Services",4695,4819,4983,4969,4586
03,"Bergen",0285,"Bergen Co Special Service","Total Support Services",21014,22655,23976,24038,25005
03,"Bergen",0285,"Bergen Co Special Service","Support Services-Salaries and Benefits",18940,19944,21303,21213,22213
03,"Bergen",0285,"Bergen Co Special Service","Total Administrative Costs",7843,8123,9195,9167,9951
03,"Bergen",0285,"Bergen Co Special Service","Administration Salaries and Benefits",6018,6482,7083,7053,7809
03,"Bergen",0285,"Bergen Co Special Service","Total Operations and Maintenance of Plant",9462,10210,11144,11658,12020
03,"Bergen",0285,"Bergen Co Special Service","Operations and Maintenance-Salaries and Benefits",4228,4527,4975,4954,5735
03,"Bergen",0285,"Bergen Co Special Service","Board Contribution to Food Services",127,126,127,126,127
03,"Bergen",0285,"Bergen Co Special Service","Total Extracurricular Costs",98,108,124,127,139
03,"Bergen",0285,"Bergen Co Special Service","Total Equipment Costs",962,1404,0,856,0
03,"Bergen",0285,"Bergen Co Special Service","Legal Costs",181,87,254,232,254
03,"Bergen",0285,"Bergen Co Special Service","Employee Benefits as a percentage of salaries","41.79%","46.31%","44.03%","44.03%","48.44%"
03,"Bergen",0290,"Bergen County Vocational","Total Budgetary Comparative Per Pupil Cost",26854,27046,27931,27334,28583
03,"Bergen",0290,"Bergen County Vocational","Total Classroom Instruction",14094,14134,14886,14571,15252
03,"Bergen",0290,"Bergen County Vocational","Classroom-Salaries and Benefits",12264,12382,12700,12276,12960
03,"Bergen",0290,"Bergen County Vocational","Classroom-General Supplies and Textbooks",940,676,885,1015,835
03,"Bergen",0290,"Bergen County Vocational","Classroom-Purchased Services",890,1076,1301,1280,1457
03,"Bergen",0290,"Bergen County Vocational","Total Support Services",2899,2984,3048,2969,3091
03,"Bergen",0290,"Bergen County Vocational","Support Services-Salaries and Benefits",2698,2748,2799,2705,2841
03,"Bergen",0290,"Bergen County Vocational","Total Administrative Costs",5171,5008,5135,5002,5264
03,"Bergen",0290,"Bergen County Vocational","Administration Salaries and Benefits",3945,3945,4084,3948,4222
03,"Bergen",0290,"Bergen County Vocational","Total Operations and Maintenance of Plant",3606,3670,3746,3707,3815
03,"Bergen",0290,"Bergen County Vocational","Operations and Maintenance-Salaries and Benefits",1954,2034,1976,1910,2133
03,"Bergen",0290,"Bergen County Vocational","Board Contribution to Food Services",0,93,0,0,0
03,"Bergen",0290,"Bergen County Vocational","Total Extracurricular Costs",919,950,951,927,998
03,"Bergen",0290,"Bergen County Vocational","Total Equipment Costs",488,306,0,215,0
03,"Bergen",0290,"Bergen County Vocational","Legal Costs",79,13,53,46,34
03,"Bergen",0290,"Bergen County Vocational","Employee Benefits as a percentage of salaries","27.09%","28.82%","29.29%","29.24%","31.21%"
03,"Bergen",0300,"Bergenfield Boro","Total Budgetary Comparative Per Pupil Cost",18147,19037,20678,21078,21756
03,"Bergen",0300,"Bergenfield Boro","Total Classroom Instruction",11058,11661,12921,13008,13529
03,"Bergen",0300,"Bergenfield Boro","Classroom-Salaries and Benefits",9067,9506,10211,10263,10474
03,"Bergen",0300,"Bergenfield Boro","Classroom-General Supplies and Textbooks",348,346,393,366,282
03,"Bergen",0300,"Bergenfield Boro","Classroom-Purchased Services",1643,1809,2317,2379,2773
03,"Bergen",0300,"Bergenfield Boro","Total Support Services",2398,2548,2701,2691,2687
03,"Bergen",0300,"Bergenfield Boro","Support Services-Salaries and Benefits",1924,1995,2101,2016,2085
03,"Bergen",0300,"Bergenfield Boro","Total Administrative Costs",1910,1994,2120,2452,2299
03,"Bergen",0300,"Bergenfield Boro","Administration Salaries and Benefits",1506,1638,1752,1773,1837
03,"Bergen",0300,"Bergenfield Boro","Total Operations and Maintenance of Plant",2305,2322,2359,2343,2571
03,"Bergen",0300,"Bergenfield Boro","Operations and Maintenance-Salaries and Benefits",1206,1294,1376,1351,1417
